"","win60s","RunName","drowsy","snTime_0","snTime_1","snTime_2","snTime_3","snTime_4","snTime_5","snTime_6","snTime_7","snTime_8","snTime_9","snTime_10","snTime_11","snTime_12","snTime_13","snTime_14","snTime_15","snTime_16","snTime_17","snTime_18","snTime_19","snTime_20","snTime_21","snTime_22","snTime_23","snTime_24","snTime_25","snTime_26","snTime_27","snTime_28","snTime_29","snTime_30","snTime_31","snTime_32","snTime_33","snTime_34","snTime_35","snTime_36","snTime_37","snTime_38","snTime_39","snTime_40","snTime_41","snTime_42","snTime_43","snTime_44","snTime_45","snTime_46","snTime_47","snTime_48","snTime_49","snTime_50","snTime_51","snTime_52","snTime_53","snTime_54","snTime_55","snTime_56","snTime_57","snTime_58","snTime_59","snTime_60","anTime_0","anTime_1","anTime_2","anTime_3","anTime_4","anTime_5","anTime_6","anTime_7","anTime_8","anTime_9","anTime_10","anTime_11","anTime_12","anTime_13","anTime_14","anTime_15","anTime_16","anTime_17","anTime_18","anTime_19","anTime_20","anTime_21","anTime_22","anTime_23","anTime_24","anTime_25","anTime_26","anTime_27","anTime_28","anTime_29","anTime_30","anTime_31","anTime_32","anTime_33","anTime_34","anTime_35","anTime_36","anTime_37","anTime_38","anTime_39","anTime_40","anTime_41","anTime_42","anTime_43","anTime_44","anTime_45","anTime_46","anTime_47","anTime_48","anTime_49","anTime_50","anTime_51","anTime_52","anTime_53","anTime_54","anTime_55","anTime_56","anTime_57","anTime_58","anTime_59","anTime_60","bnTime_0","bnTime_1","bnTime_2","bnTime_3","bnTime_4","bnTime_5","bnTime_6","bnTime_7","bnTime_8","bnTime_9","bnTime_10","bnTime_11","bnTime_12","bnTime_13","bnTime_14","bnTime_15","bnTime_16","bnTime_17","bnTime_18","bnTime_19","bnTime_20","bnTime_21","bnTime_22","bnTime_23","bnTime_24","bnTime_25","bnTime_26","bnTime_27","bnTime_28","bnTime_29","bnTime_30","bnTime_31","bnTime_32","bnTime_33","bnTime_34","bnTime_35","bnTime_36","bnTime_37","bnTime_38","bnTime_39","bnTime_40","bnTime_41","bnTime_42","bnTime_43","bnTime_44","bnTime_45","bnTime_46","bnTime_47","bnTime_48","bnTime_49","bnTime_50","bnTime_51","bnTime_52","bnTime_53","bnTime_54","bnTime_55","bnTime_56","bnTime_57","bnTime_58","bnTime_59","bnTime_60"
"319",30,"A_M1013YF01_3S3RNA",FALSE,-0.3955,-0.26367,0.615295,-0.08789,-0.08789,-0.08789,-1.0107,-0.856925,0.26367,0.26367,-0.48339,-0.48339,-0.48339,-0.61523,-1.4062,-0.65917,-0.813025,-1.3183,-2.0215,-1.8457,-0.57128,-1.0547,-0.30761,-0.65917,-0.70312,-0.57111,-1.1865,-1.2963,-1.38425,-1.1426,-1.1426,-1.626,-1.0766,-0.61523,-0.74706,-0.70312,-0.46138,-0.3955,-0.43945,-0.48339,-0.48339,-0.13183,-0.13183,-0.13183,-0.13183,-0.17578,-0.52734,-0.48339,-0.48339,-0.3955,0.26367,0.57128,-0.285685,-0.43945,-0.43945,-0.43945,-0.48339,-0.48339,-0.30761,-0.21972,-0.21972,0.21036,0.210255,0.210315,0.21041,0.212565,0.214605,0.215435,0.21608,0.216365,0.217185,0.217995,0.218245,0.2197,0.221075,0.22202,0.22296,0.22307,0.22246,0.22224,0.222185,0.222215,0.2226,0.22489,0.228185,0.22821,0.22818,0.22812,0.22819,0.22816,0.22901,0.22903,0.22899,0.22902,0.228975,0.194795,0.194005,0.194255,0.19757,0.199165,0.19924,0.19926,0.200775,0.204285,0.205715,0.207445,0.207765,0.207805,0.20782,0.207785,0.207765,0.21411,0.221365,0.221335,0.221405,0.22135,0.221385,0.221345,0.221345,0.221305,0.22129,0.221855,-0.00110945,-0.0011187,-0.0011187,-0.00116045,-0.00110015,0.0036133,0.003307435,0.0083222,-0.001179,-0.00120215,-0.0010863,-0.0011141,-0.0011975,-0.0011419,0.00834535,0.00831755,0.0035948,-0.0011002,0.00834535,0.00835,0.00831295,0.00832685,-0.0010909,-0.0011419,-0.0011419,0.00835,0.0036087,-0.00101675,-0.000933325,0.00824805,0.0083222,-0.0011048,0.00830365,-0.0010121,0.0177115,0.0082249,0.0083732,0.0084242,0.01303115,0.0177955,0.00838245,0.01308635,0.0084427,0.00873005,0.0084056,0.0083361,0.0084195,0.0177815,0.01297985,0.00836855,0.01310975,0.0082759,0.00835,0.00833145,0.017726,0.00832685,0.00833145,0.0083778,0.00823875,0.00835,-0.0011695
"320",31,"A_M1013YF01_3S3RNA",FALSE,-0.21972,-0.043945,-0.13183,-0.85697,-4.5703,-2.57095,-2.2851,-2.2851,-1.8897,-1.2744,-1.2744,-1.2744,-1.3183,-2.7025,-2.85655,-1.62615,-1.4502,-1.4062,-1.38425,-1.626,-2.9883,-2.9883,-1.0107,-1.0107,-1.4502,-1.95555,-2.2851,-2.2412,-1.8677,-0.52734,-0.43945,-1.4941,-1.4941,-1.4502,-1.3623,-1.4062,-1.4062,-1.6919,-0.813025,-2.1094,-2.02165,-0.48339,-1.1426,-1.1426,-1.4502,-1.4502,-1.4502,-1.4502,-1.4941,-1.4502,-1.5381,-1.5381,-1.4941,-1.1865,-0.021844,-0.505365,-0.417345,-0.74706,0.791075,-1.6039,-3.14205,0.221355,0.22137,0.22136,0.22129,0.22135,0.221345,0.221325,0.22138,0.22133,0.22166,0.22216,0.22214,0.22214,0.222245,0.22218,0.222255,0.22222,0.22216,0.222235,0.22223,0.22227,0.222095,0.22222,0.222215,0.222205,0.22221,0.22216,0.222215,0.222105,0.22228,0.2223,0.222195,0.222295,0.22223,0.222215,0.222175,0.18897,0.17903,0.17878,0.17883,0.178685,0.178865,0.17875,0.17883,0.17885,0.17883,0.17884,0.178975,0.20473,0.20775,0.207805,0.20767,0.20779,0.20775,0.207815,0.207715,0.207755,0.20773,0.206995,0.20605,0.20572,0.00823875,0.00363185,0.00835925,0.0177625,0.0084056,0.01307285,0.00845195,0.00835,0.01294765,0.00839175,0.017809,0.0084103,0.00835,0.017842,0.0130866,0.00843345,0.00836855,0.00835,0.0083964,0.00835,0.0083917,0.0178095,0.0178,0.0177445,0.0084427,0.017842,0.00836855,0.0177955,0.017513,0.013133,0.00841955,0.017749,0.0083917,0.0178235,0.0131374,0.00841025,0.0177025,0.0264435,0.0084334,0.0180315,0.0180085,0.0178325,0.0273195,0.027333,0.027338,0.02731,0.027333,0.027347,0.027333,0.017967,0.0272315,0.0270925,0.027287,0.017842,0.0177815,0.0083871,0.017809,0.0177815,0.00841025,0.017777,0.0368065
"321",32,"A_M1013YF01_3S3RNA",FALSE,-3.3618,-1.0107,-0.944945,0.944815,-0.96679,-0.96679,-1.5381,-2.2851,-0.24165,-0.17578,-0.21972,-0.74706,-0.83495,-0.96679,-1.0107,-0.72509,-0.70312,-0.70312,-0.70312,1.12045,-0.043945,-0.65917,0.17578,-0.74706,-1.1865,-1.1426,-0.57128,0.21972,0.08789,-0.65917,-0.79101,-0.79101,-0.3955,-0.3955,0.8789,1.9552,-1.2964,-1.626,-0.3955,-1.1426,-0.35156,-0.35156,-1.1865,-1.56005,-1.4062,-0.54946,-0.21972,0.043945,0.08789,0.659065,-0.43945,-0.96679,-1.9775,-2.5708,-0.791095,-0.39548,0.483245,-0.74706,-0.79101,-1.3623,-1.3623,0.206075,0.20596,0.206125,0.20597,0.20611,0.205965,0.161805,0.175055,0.190865,0.191635,0.19167,0.19181,0.192515,0.21108,0.21118,0.2112,0.211175,0.211195,0.211485,0.251265,0.25121,0.25112,0.25113,0.25112,0.25113,0.251095,0.251215,0.251005,0.25112,0.25112,0.251115,0.20484,0.224435,0.22556,0.225565,0.225605,0.225655,0.22567,0.22558,0.22568,0.22563,0.22559,0.22564,0.225555,0.215775,0.215375,0.215055,0.21454,0.21449,0.214515,0.21467,0.214575,0.214525,0.214575,0.21457,0.21468,0.21463,0.214565,0.214555,0.21448,0.21481,0.0271665,0.0178,0.013096,0.017805,0.0178275,0.008452,0.027306,0.0273195,0.017837,0.017777,0.017842,0.017911,0.017842,0.017879,0.0178465,0.00835,0.0083732,0.017837,0.0084427,0.0082388,0.01312375,0.00837315,0.00843805,0.00835,0.00838245,0.0131423,0.01312345,0.0083129,0.0083964,0.00835,0.00835,0.0177725,0.00834075,0.0083732,0.017837,0.0082898,0.01786,0.017619,0.00836855,0.00841025,0.0178695,0.0083917,0.00858175,0.0177815,0.017842,0.0178,0.017744,0.00843805,0.017735,0.017837,0.0178095,0.017842,0.027273,0.0273105,0.0178095,0.0083639,0.0178,0.0084242,0.0177955,0.0178975,-0.0105735
"322",33,"A_M1013YF01_3S3RNA",FALSE,-1.0547,-0.92284,0.197855,-0.26367,-0.13183,-1.1206,-1.8457,-0.8789,-0.74706,-0.219595,-0.26367,-0.48339,-0.61523,-1.0107,-1.42825,-1.4062,-0.3955,-0.3955,-1.3621,-1.4062,-1.4062,0,-0.87894,-1.2744,-0.63733,-0.30761,-0.3955,-0.8789,-1.38425,-0.92284,-0.92284,-1.0986,-0.26367,-0.0879545,-0.13183,-0.30761,-0.65917,-0.65917,-0.48339,-0.48339,-0.48339,-0.48339,-0.48339,-0.48339,-0.48339,-0.48339,-0.48339,-0.681145,-0.74706,-0.70312,-0.26367,-0.30761,-0.30761,-0.30761,-0.30761,-0.30761,-0.219635,-0.52734,-0.52734,-0.52734,-0.57128,0.21447,0.19583,0.195725,0.195935,0.195895,0.19579,0.19587,0.195755,0.19587,0.19503,0.16944,0.16943,0.202345,0.20278,0.202645,0.202715,0.202635,0.202755,0.202705,0.202615,0.20273,0.202695,0.202605,0.20274,0.20266,0.20317,0.203555,0.203485,0.2035,0.203585,0.20352,0.2035,0.203525,0.20348,0.203545,0.203505,0.203555,0.203455,0.20347,0.20356,0.203525,0.20346,0.20354,0.20348,0.203475,0.20348,0.203555,0.203495,0.203545,0.20354,0.203525,0.20349,0.20345,0.20349,0.2035,0.20352,0.203485,0.203475,0.203475,0.20354,0.203465,0.0176145,0.017934,0.0177165,0.017842,0.017842,0.027278,0.0270925,0.027273,0.017879,0.01774,0.0272595,0.017842,0.0084751,0.00839175,0.0178045,0.017842,0.0130265,0.0177955,0.00836855,0.0177115,0.0130914,0.0084103,0.00828975,0.00841955,0.0084798,0.0084056,0.0177955,0.008401,0.00836855,0.0177905,0.00835,0.017814,0.00835925,0.00834075,0.0083732,0.00832685,0.00840095,0.00833145,0.00839635,0.00846585,0.00839175,0.00853075,0.0131049,0.00851685,0.00838705,0.0083778,0.017842,0.0083778,0.0178235,0.01332275,0.00839635,0.00839175,0.0178235,0.0178,0.00858175,0.01309585,0.017837,0.00835,0.0083732,0.00835925,0.02730105
"323",34,"A_M1013YF01_3S3RNA",FALSE,-0.57128,-0.65917,-0.81298,-1.0547,-0.81298,-0.3955,0.022015415,0.94488,-0.70312,-0.70312,-0.46142,-0.3955,-0.35171,-0.52734,-0.52734,-0.52734,-0.48339,0.26367,0.08789,-0.988765,-1.0107,-1.0547,-0.96679,-0.52749,-1.0546,-0.5494,0.593255,-0.8789,-0.17578,-0.593125,-1.0986,-1.0986,-1.0547,0.17578,0.17578,-0.57128,-0.61523,-0.57107,-0.43945,-0.43945,-0.43945,-0.48339,-0.6372,-1.7578,-1.7139,-1.0107,-0.21972,-0.17578,-0.35156,-1.0547,-1.0547,-1.1426,-2.0654,-1.56015,-1.0547,-1.0547,-1.0986,-1.95555,-1.8896,-1.1865,-1.1865,0.20348,0.230955,0.2316,0.231535,0.23156,0.23154,0.231625,0.23164,0.23156,0.231595,0.231585,0.23154,0.23159,0.231535,0.231565,0.231595,0.231585,0.231535,0.231535,0.23161,0.231585,0.23159,0.23154,0.23161,0.23151,0.231595,0.23152,0.231555,0.23162,0.23158,0.231525,0.23139,0.186705,0.218665,0.218865,0.218815,0.21884,0.218785,0.218815,0.218835,0.218815,0.218815,0.21879,0.218835,0.218835,0.218795,0.218815,0.204475,0.180485,0.180485,0.18045,0.180535,0.180505,0.180565,0.180495,0.180525,0.180505,0.18125,0.181365,0.181315,0.181845,0.0082944,0.00833145,0.0083639,0.00835,0.00839635,0.00823415,0.0083222,-0.0011697,0.00824345,-0.0011419,0.0035299,-0.0011419,-0.001128,-0.0010353,-0.00114655,-0.0011882,0.0035948,-0.0010399,-0.0010909,0.0083268,0.00835,0.00834075,0.0035021,0.00832685,0.0082388,0.00825735,-0.0010909,0.00835,0.00835,0.00835,0.0083732,0.0177075,0.0178325,0.0083222,0.00830365,0.0084334,0.00835,0.00835465,0.00840565,0.00835,0.0084937,0.008401,0.00838705,0.00835925,0.0178695,0.017744,0.0177725,0.017772,0.017842,0.0178,0.017842,0.01786,0.022634,0.017837,0.027213,0.017897,0.0180085,0.0273425,0.0179665,0.022634,0.0320934
"324",35,"A_M1013YF01_3S3RNA",FALSE,-1.1865,-0.96679,-0.96679,-0.96679,-0.96679,-1.1206,-1.3183,-2.5488,-1.5381,-1.2305,-0.83495,-0.83495,-0.35156,-0.3955,-0.74706,-0.70312,-0.30761,-0.17578,-0.21972,-0.21972,-0.59313,-0.96679,-0.3955,-0.3955,0.592825,0.13183,-0.92284,-0.8789,-0.35156,-0.30761,-0.043945,-0.52734,-0.52734,-0.52734,-0.94469,-0.8789,-0.8789,-0.8789,-0.8789,-0.571585,-0.79101,-1.582,-1.582,-1.4062,-0.92284,-0.92284,-0.92284,-0.92284,-0.26367,-0.48339,-0.79101,-1.5381,-1.824,-1.4062,-0.57128,-0.57128,-0.83495,-1.3183,-1.3183,-0.65917,-0.70312,0.181425,0.18155,0.181485,0.181315,0.181305,0.209005,0.209555,0.209495,0.20944,0.20947,0.20943,0.20946,0.209435,0.209465,0.209145,0.159835,0.19653,0.19713,0.197545,0.197625,0.197585,0.197525,0.19755,0.197535,0.197885,0.198785,0.21467,0.214535,0.214675,0.214585,0.2146,0.21449,0.21459,0.21455,0.214515,0.214505,0.21457,0.214535,0.21452,0.21457,0.214565,0.214565,0.21458,0.21453,0.21457,0.21453,0.21456,0.214525,0.21461,0.21454,0.214535,0.21454,0.21457,0.21454,0.21461,0.21457,0.21466,0.22985,0.2299,0.22982,0.22986,0.0270835,0.0272965,0.017842,0.027333,0.027278,0.0178465,0.01773,0.0272775,0.0086837,0.017851,0.0171745,0.0172575,0.017721,0.017721,0.017842,0.0273795,0.0132907,0.0084705,0.0085261,0.017721,0.017721,0.01316985,0.017842,0.017703,0.00857245,0.008452,0.017814,0.00853535,0.00835,0.00835,0.0084149,0.00840565,0.00852615,0.00835925,0.0082573,0.00835,0.017842,0.0085354,0.017777,0.017842,0.00876715,0.017842,0.017786,0.017582,0.0084334,0.00835,0.0085539,0.00835,0.0086003,0.0084612,0.00875785,0.0175635,0.0178325,0.017471,0.017768,0.01293825,0.017814,0.00843345,0.017851,0.00835,0.027463
"325",36,"A_M1013YF01_3S3RNA",FALSE,-1.0111,-1.7578,-0.83495,-1.2744,-1.2744,-2.7246,-2.74685,-1.3624,-0.96679,-1.5161,-2.2412,-1.5602,-1.4502,-1.4062,-1.0107,-1.1865,-1.582,-1.95525,-1.9775,-1.582,-1.626,-1.7139,-1.6699,-1.7578,-1.7139,-1.626,-1.582,-0.96679,-0.17578,-0.26367,1.2305,-0.17578,-0.57128,-1.0547,-1.0547,-0.21972,-0.17578,0.10986,-1.3183,-1.1865,-0.57128,0.35156,-0.61523,-0.61523,-0.61523,0.48322,-0.52734,-0.52734,-0.52734,-0.17578,-0.35156,-0.70312,-0.70312,-0.70312,-0.70312,-0.70312,0.21972,0.13183,-0.57128,-0.57128,-0.70312,0.22985,0.229875,0.229825,0.229855,0.229865,0.229885,0.22985,0.22987,0.22991,0.2299,0.22984,0.229855,0.22982,0.1644,0.1917,0.192515,0.192495,0.192385,0.192415,0.192605,0.192475,0.19243,0.19246,0.192485,0.19264,0.20609,0.20615,0.20609,0.2061,0.20604,0.206055,0.206015,0.206055,0.20606,0.206045,0.206035,0.20608,0.206025,0.20614,0.20605,0.206075,0.206035,0.206085,0.206075,0.20603,0.20604,0.206055,0.20608,0.20604,0.20612,0.20603,0.20605,0.206105,0.20608,0.20607,0.20609,0.206015,0.20611,0.20606,0.20611,0.20622,0.01773,0.0177115,0.008452,0.017777,0.017805,0.017814,0.017842,0.0178235,0.0177585,0.017842,0.0175355,0.00845195,0.017693,0.0319125,0.0271665,0.017842,0.02255,0.027213,0.027213,0.0273055,0.027333,0.0274075,0.0273055,0.027741,0.0273425,0.027333,0.027361,0.027333,0.0267215,0.01799,0.0178695,0.017842,0.027213,0.027046,0.027333,0.0180175,0.0222165,0.027222,0.0272775,0.027333,0.027259,0.017842,0.017786,0.027333,0.027324,0.017842,0.022402,0.0223275,0.0271665,0.0178975,0.0271945,0.027324,0.01799,0.0269995,0.0271665,0.027333,0.0269715,0.017842,0.0179805,0.027055,0.017693
"326",37,"A_M1013YF01_3S3RNA",FALSE,-1.2305,-0.79101,-0.74706,-0.74706,-0.74706,0.08789,-0.3955,-0.3955,-0.3955,-0.26367,-0.26367,-0.3955,-1.0107,-1.0107,-1.0107,-0.57128,-0.52734,0,-0.043945,-0.52734,-0.57128,-0.96679,-0.96679,-0.96679,-0.92284,-0.92284,-0.92284,-0.92284,-0.35156,-0.43945,-0.48339,-0.52734,-0.48339,-0.43945,-0.48339,-0.52734,-0.52734,-0.61523,-1.1865,-1.1865,-1.1865,-1.1426,-1.1426,-0.132135,1.582,0.21972,0.21972,-0.65917,-0.92284,-0.74706,-0.70312,0.13183,0.26367,0.26367,-0.021672,-1.5381,0.043515755,0.65917,0.74706,-0.96679,-0.96679,0.20605,0.206105,0.206035,0.206035,0.20613,0.206045,0.20598,0.20608,0.206045,0.2069,0.206955,0.206875,0.20695,0.206895,0.206915,0.20692,0.206905,0.20697,0.20691,0.2069,0.2069,0.207585,0.207815,0.208615,0.208605,0.20859,0.20859,0.21222,0.213745,0.213705,0.21378,0.21369,0.21465,0.2145,0.214695,0.214615,0.215675,0.216355,0.217285,0.218015,0.21793,0.21802,0.2179,0.21883,0.228695,0.229085,0.229065,0.228995,0.22904,0.229085,0.229875,0.229885,0.22998,0.25554,0.25542,0.255445,0.25543,0.255335,0.22283,0.158405,0.15782,0.027333,0.0272315,0.0272775,0.027139,0.027176,0.017971,0.0225225,0.0180455,0.0271665,0.0226525,0.027148,0.017962,0.027333,0.027074,0.027287,0.0272035,0.0272405,0.01799,0.027148,0.027333,0.027333,0.0273145,0.027333,0.0273795,0.027333,0.0273145,0.0273425,0.027333,0.027315,0.027176,0.027222,0.027333,0.0273425,0.0273055,0.027287,0.0271575,0.022541,0.0273145,0.0271665,0.0273515,0.0273425,0.027333,0.0272315,0.027176,0.0177675,0.0179065,0.0179435,0.026963,0.0272685,0.017916,0.027333,0.017842,0.017805,0.00846125,0.0269905,0.027259,0.0178235,0.0175725,0.0178325,0.036825,0.065226
"327",28,"A_M1014YF01_1S1RNA",FALSE,-2.0215,-2.1533,-2.1533,-2.1972,-2.1533,-1.9336,-1.9775,-1.1866,-0.571155,-0.52734,0.37353,0.175995,-0.43945,-0.724965,-0.725005,-1.1426,-0.35169,-0.79101,-0.79101,-0.74706,-0.043945,-0.26367,-0.61523,-0.65917,-1.3623,-1.3623,-0.70312,-0.46151,-0.3955,-0.43945,-0.3955,-0.52734,-0.8789,-1.0986,-1.1865,-1.3623,-1.4062,-1.582,-1.2744,-1.20845,-0.96679,-0.96679,-1.1865,-1.2305,-1.2744,-1.1865,-1.1426,-1.0986,-1.1865,-1.2744,-0.83495,-1.3623,-1.3403,-1.2744,-0.61523,-0.96679,-1.2305,-1.4062,-1.3623,-1.1865,-1.1865,0.20952,0.209465,0.20954,0.209425,0.209425,0.2093,0.209455,0.20955,0.209535,0.209415,0.20872,0.208615,0.20863,0.20864,0.20862,0.20852,0.208775,0.20875,0.208615,0.208605,0.208585,0.20866,0.208585,0.20875,0.20865,0.208625,0.208615,0.2086,0.208575,0.20859,0.208785,0.2095,0.20942,0.209495,0.209415,0.20946,0.20956,0.209445,0.20941,0.209465,0.20966,0.209205,0.20943,0.20951,0.209385,0.20954,0.209445,0.20937,0.20941,0.209395,0.209375,0.20951,0.20965,0.209445,0.20945,0.20959,0.20961,0.209515,0.210295,0.211085,0.21113,0.0290585,0.0383785,0.038439,0.028984,0.0290165,0.028947,0.0289845,0.019469,0.0241875,0.0290815,0.0194365,0.0195385,0.028933,0.0289235,0.019455,0.0194875,0.0287845,0.0194875,0.024215,0.028947,0.019965,0.019464,0.028854,0.028901,0.028873,0.028933,0.0289795,0.024201,0.0195895,0.028947,0.028873,0.028887,0.0288865,0.028933,0.0289005,0.028947,0.0288635,0.029058,0.0288545,0.028947,0.028947,0.019497,0.028984,0.028961,0.0289235,0.0289235,0.033813,0.029007,0.0289425,0.0289055,0.0194505,0.0241085,0.0289705,0.024122,0.019543,0.0288635,0.0289285,0.0288775,0.028947,0.028947,0.024229
"328",29,"A_M1014YF01_1S1RNA",FALSE,-1.1865,-1.2744,-1.2305,-0.83495,-1.2744,-1.2305,-1.1426,-0.70312,-0.96679,-0.96679,-1.3183,-1.4062,-1.4062,-1.3623,-1.2305,-1.1426,-1.1865,-1.0986,-0.61523,-1.1426,-1.1865,-1.2305,-1.2305,-0.83495,-0.83495,-0.8789,-0.96679,-0.92284,-0.35156,-0.65917,-1.1865,-1.1865,-1.0547,-0.74706,-0.79101,-0.83495,-0.8789,-0.8789,-0.8789,-0.8789,-0.96679,-1.3183,-1.2744,-0.74706,-0.79101,-0.79101,-0.74706,-0.70312,-0.28564,-0.197775,-0.35156,0.21972,-0.46142,-0.65917,-0.57128,-0.08789,-0.13183,-0.30761,-0.52734,-0.57128,-0.57128,0.211155,0.21116,0.21128,0.212065,0.21801,0.2179,0.218155,0.22066,0.22359,0.22395,0.22384,0.223895,0.223865,0.22386,0.223955,0.22389,0.223935,0.223845,0.223805,0.22379,0.22395,0.2238,0.22389,0.22384,0.223975,0.224425,0.22563,0.225615,0.225625,0.22568,0.22562,0.225465,0.15585,0.18733,0.187535,0.187345,0.189975,0.192405,0.19279,0.19335,0.19366,0.203735,0.206865,0.207845,0.20771,0.20756,0.1793,0.19764,0.20042,0.201065,0.20126,0.201845,0.20228,0.20826,0.20869,0.208625,0.20853,0.20873,0.20863,0.20875,0.209775,0.0289935,0.019455,0.028868,0.0197795,0.019455,0.0289095,0.0241685,0.024206,0.019441,0.019506,0.028808,0.024201,0.028891,0.019395,0.0195155,0.019455,0.02872,0.019409,0.019441,0.019469,0.0195015,0.02865,0.019455,0.0242385,0.019469,0.0287755,0.0196265,0.024164,0.0192975,0.019455,0.0194875,0.019441,0.028896,0.0383135,0.03373,0.028947,0.029049,0.0383185,0.028947,0.028933,0.0384155,0.0383875,0.0289795,0.029003,0.033776,0.0289935,0.038411,0.0383645,0.028947,0.029012,0.028947,0.019548,0.028975,0.02421,0.038323,0.0195015,0.028956,0.0289005,0.028933,0.0289375,0.02419625
"329",30,"A_M1014YF01_1S1RNA",FALSE,-0.57128,-0.52734,-0.43945,-0.043945,-0.08789,-0.26367,-0.21972,-0.043945,-0.8789,-0.83495,-1.582,-0.52734,0.24165,-0.61523,-0.746935,-1.4941,-1.4941,-1.3183,-0.74706,-0.96679,-0.92284,-0.92284,-1.3623,-1.3623,-1.0547,-1.0986,-1.0986,-1.0547,-1.47215,-1.2305,-1.1426,-1.1426,-1.1426,-1.1426,-1.0986,-1.1426,-1.0766,-0.83495,-0.32967,0.21972,0.08789,0.08789,-0.00010729,-0.59317,-0.74706,-1.0986,-0.65917,-0.57128,0.13183,0,-0.043945,-0.08789,-0.3955,-0.3955,-0.43945,-0.35156,-0.35156,-0.3955,-0.43945,-0.35156,-0.35156,0.209435,0.21034,0.21034,0.213575,0.214825,0.215445,0.2154,0.21542,0.215415,0.215435,0.215445,0.2154,0.215415,0.21543,0.215465,0.21542,0.21537,0.21533,0.215445,0.215385,0.218115,0.21972,0.21973,0.21967,0.21964,0.219745,0.220965,0.234265,0.23415,0.23407,0.23414,0.234105,0.234065,0.224955,0.22257,0.22218,0.22201,0.18801,0.186395,0.18643,0.18651,0.186525,0.186565,0.19334,0.19663,0.196755,0.196755,0.19659,0.19669,0.196785,0.196655,0.19669,0.196685,0.19666,0.196635,0.19659,0.19673,0.196725,0.196755,0.196605,0.22304,0.028928,0.028947,0.028896,0.019965,0.019511,0.0289195,0.0242615,0.0193535,0.0195245,0.0195665,0.028836,0.01933,0.019497,0.028928,0.0195155,0.0290305,0.0289285,0.0242245,0.019622,0.028743,0.024266,0.0289005,0.02891,0.0288545,0.028947,0.0195015,0.028882,0.019502,0.019594,0.0194595,0.0100332,0.028831,0.028933,0.0195575,0.0194365,0.0194135,0.0193995,0.028882,0.0291185,0.0289375,0.0289655,0.028961,0.0289705,0.0290255,0.0383135,0.038378,0.038374,0.0383595,0.0295585,0.028947,0.0289375,0.0291185,0.0289655,0.028947,0.0289235,0.028975,0.029012,0.028947,0.028891,0.0195755,0.00047177
"330",31,"A_M1014YF01_1S1RNA",FALSE,-0.35156,-0.3955,-2.48265,-2.7246,-1.8457,-2.5049,-2.1095,-1.64795,-2.1533,-1.9555,-1.8017,-1.8457,-2.6367,-2.1094,-1.1865,-1.8017,-1.8017,-1.8017,-1.8896,-1.8457,-1.9336,-2.0654,-2.43895,-2.96625,-2.1533,-1.95565,-1.3183,-1.3183,-1.3183,-1.42825,-1.4941,-1.05455,-1.3623,-1.4062,-1.5381,-1.582,-1.582,-1.5381,-1.4062,-1.4062,-1.4062,-1.1865,-1.2305,-1.8457,-1.7139,-1.7578,-1.626,-1.3183,-1.582,-1.5381,-1.5381,-1.0107,-1.4941,-0.944945,-0.70312,-0.74706,-0.68108,-0.83495,-0.79101,-0.65917,-0.65917,0.22284,0.177945,0.17846,0.197435,0.19928,0.19972,0.200065,0.200175,0.200185,0.20022,0.201035,0.201575,0.20262,0.202725,0.202705,0.202625,0.203395,0.203545,0.203465,0.203875,0.23752,0.237615,0.237575,0.23746,0.23754,0.23747,0.23756,0.23751,0.23756,0.23749,0.2375,0.237475,0.23747,0.23755,0.237525,0.23756,0.23758,0.23752,0.237485,0.237435,0.23751,0.193375,0.159055,0.172105,0.17286,0.17343,0.174045,0.185145,0.186615,0.19248,0.195905,0.19582,0.1958,0.195935,0.19583,0.195885,0.195805,0.195815,0.1959,0.195875,0.195425,0.02891,0.028947,0.047842,0.0290585,0.029012,0.0336235,0.028947,0.02916,0.038045,0.0289795,0.033656,0.028919,0.0289845,0.028961,0.029072,0.0288775,0.038216,0.028961,0.028947,0.019594,0.019446,0.028928,0.0289425,0.0242195,0.028859,0.0195065,0.01952,0.019455,0.0100285,0.0101535,0.019455,0.014663,0.019446,0.019455,0.019497,0.0194785,0.0194595,0.0100285,0.00995425,0.019492,0.0195155,0.0194875,0.04793,0.02897,0.0289795,0.038374,0.0336975,0.0290305,0.047745,0.0383785,0.0337665,0.038369,0.0291835,0.028891,0.028961,0.0291325,0.0383275,0.0337205,0.0291605,0.028947,0.04318
